233	34.6	87.8	17	1170.2	0.76223	4	1	71	40	110
234	27.2	203.6	8	3489.5	0.94722	1	1	176	40	215
235	36.6	209.7	8	4103	0.93469	1	1	176	40	215
236	38.4	209.5	10	5607.7	0.89814	1	1	176	40	215
237	7.3	190.5	8	3060.5	0.90202	1	1	176	40	215
238	39	213.2	1	2393	0.87208	1	1	176	40	215
239	27.9	208.3	11	6227.7	0.97379	1	1	176	40	215
240	29.1	209.5	9	4007.3	0.78692	1	1	176	40	215
241	29.7	208.8	14	9814.9	0.95673	1	1	176	40	215
242	30.2	210.1	15	7550.7	0.94391	1	1	176	40	215
243	29.7	207	13	3890	0.76641	1	1	176	40	215
244	19.1	182.9	11	5285.8	0.90019	1	1	176	40	215
245	33.4	209.9	15	8851.9	0.93055	1	1	176	40	215
246	24.8	180	7	2236.3	0.91693	1	1	176	40	215
247	36.2	207.9	10	2819.3	0.93749	1	1	176	40	215
248	6.9	185.7	8	1312.7	0.90817	1	1	176	40	215
249	29.4	205.5	13	4562.5	0.88884	1	1	176	40	215
250	36.4	212	13	3866.3	0.84144	1	1	176	40	215
251	26.2	212.1	16	3817.4	0.88162	1	1	176	40	215
252	32.4	192.6	10	1544.5	0.85081	1	1	176	40	215
253	10.9	209.5	16	1857.5	0.943	1	1	176	40	215
254	1.8	177.1	12	1824.4	0.78326	1	1	176	40	215
255	20.5	213.1	15	1847.3	0.81755	1	1	176	40	215
256	35.5	178.9	19	1976.7	0.81601	1	1	176	40	215
257	26.3	185.9	17	1367	0.7766	1	1	176	40	215
258	34.2	202.7	19	2510.1	0.79995	1	1	176	40	215
259	28.9	209	10	7977.6	0.98139	2	1	176	40	215
260	36.5	209.8	9	4296.1	0.91977	2	1	176	40	215
261	38.9	213.1	7	2521.8	0.88365	2	1	176	40	215
262	19.1	182.9	11	4907.9	0.9723	2	1	176	40	215
263	7.3	190.5	8	3555.8	0.88339	2	1	176	40	215
264	29	205.8	11	3434	0.95494	2	1	176	40	215
265	27.7	208	10	4549.6	0.94081	2	1	176	40	215
266	35.1	208.9	11	5598.4	0.94119	2	1	176	40	215
267	30.9	207.4	14	13604	0.93537	2	1	176	40	215
268	31	210.3	15	9991.8	0.92453	2	1	176	40	215
269	24.8	180	7	2058.3	0.94193	2	1	176	40	215
270	31	205.6	13	4737.7	0.8947	2	1	176	40	215
271	30	206.8	16	10203	0.88697	2	1	176	40	215
272	6.9	185.7	8	1234.5	0.92371	2	1	176	40	215
273	38.2	209.4	12	7801.8	0.87356	2	1	176	40	215
274	34.6	211.9	11	3583.1	0.89933	2	1	176	40	215
275	36.6	208.1	8	2890.5	0.8449	2	1	176	40	215
276	31.8	207.1	11	1996.4	0.85251	2	1	176	40	215
277	37.1	211.4	13	3506.8	0.82711	2	1	176	40	215
278	32.4	192.6	10	1471	0.88353	2	1	176	40	215
279	26.1	211.9	16	5446	0.89173	2	1	176	40	215
280	29.6	211.6	12	1802.5	0.77539	2	1	176	40	215
281	10.9	209.5	16	2011.6	0.93964	2	1	176	40	215
282	20.1	213	15	1637.4	0.82434	2	1	176	40	215
283	33.6	205.2	10	1416.8	0.82678	2	1	176	40	215
284	1.8	176.9	12	1459.1	0.78233	2	1	176	40	215
285	35.6	178.9	19	1774.5	0.84692	2	1	176	40	215
286	6.5	209.4	12	935.26	0.79338	2	1	176	40	215
287	26.3	185.9	17	1353	0.81293	2	1	176	40	215
288	35.4	202.2	18	1801.5	0.82556	2	1	176	40	215
289	28.9	209	10	7977.6	0.98139	3	1	176	40	215
290	36.5	209.8	9	4296.1	0.91977	3	1	176	40	215
291	38.9	213.1	7	2521.8	0.88365	3	1	176	40	215
292	19.1	182.9	11	4907.9	0.9723	3	1	176	40	215
293	7.3	190.5	8	3555.8	0.88339	3	1	176	40	215
294	29	205.8	11	3434	0.95494	3	1	176	40	215
295	27.7	208	10	4549.6	0.94081	3	1	176	40	215
296	35.1	208.9	11	5598.4	0.94119	3	1	176	40	215
297	30.9	207.4	14	13604	0.93537	3	1	176	40	215
298	31	210.3	15	9991.8	0.92453	3	1	176	40	215
299	24.8	180	7	2058.3	0.94193	3	1	176	40	215
300	31	205.6	13	4737.7	0.8947	3	1	176	40	215
301	30	206.8	16	10203	0.88697	3	1	176	40	215
302	6.9	185.7	8	1234.5	0.92371	3	1	176	40	215
303	38.2	209.4	12	7801.8	0.87356	3	1	176	40	215
304	34.6	211.9	11	3583.1	0.89933	3	1	176	40	215
305	36.6	208.1	8	2890.5	0.8449	3	1	176	40	215
306	31.8	207.1	11	1996.4	0.85251	3	1	176	40	215
307	37.1	211.4	13	3506.8	0.82711	3	1	176	40	215
308	32.4	192.6	10	1471	0.88353	3	1	176	40	215
309	26.1	211.9	16	5446	0.89173	3	1	176	40	215
310	29.6	211.6	12	1802.5	0.77539	3	1	176	40	215
311	10.9	209.5	16	2011.6	0.93964	3	1	176	40	215
312	20.1	213	15	1637.4	0.82434	3	1	176	40	215
313	33.6	205.2	10	1416.8	0.82678	3	1	176	40	215
314	1.8	176.9	12	1459.1	0.78233	3	1	176	40	215
315	35.6	178.9	19	1774.5	0.84692	3	1	176	40	215
316	6.5	209.4	12	935.26	0.79338	3	1	176	40	215
317	26.3	185.9	17	1353	0.81293	3	1	176	40	215
318	35.4	202.2	18	1801.5	0.82556	3	1	176	40	215
319	28.9	209	10	7977.6	0.98139	4	1	176	40	215
320	36.5	209.8	9	4296.1	0.91977	4	1	176	40	215
321	38.9	213.1	7	2521.8	0.88365	4	1	176	40	215
322	19.1	182.9	11	4907.9	0.9723	4	1	176	40	215
323	7.3	190.5	8	3555.8	0.88339	4	1	176	40	215
324	29	205.8	11	3434	0.95494	4	1	176	40	215
325	27.7	208	10	4549.6	0.94081	4	1	176	40	215
326	35.1	208.9	11	5598.4	0.94119	4	1	176	40	215
327	30.9	207.4	14	13604	0.93537	4	1	176	40	215
328	31	210.3	15	9991.8	0.92453	4	1	176	40	215
329	24.8	180	7	2058.3	0.94193	4	1	176	40	215
330	31	205.6	13	4737.7	0.8947	4	1	176	40	215
331	30	206.8	16	10203	0.88697	4	1	176	40	215
332	6.9	185.7	8	1234.5	0.92371	4	1	176	40	215
333	38.2	209.4	12	7801.8	0.87356	4	1	176	40	215
334	34.6	211.9	11	3583.1	0.89933	4	1	176	40	215
335	36.6	208.1	8	2890.5	0.8449	4	1	176	40	215
336	31.8	207.1	11	1996.4	0.85251	4	1	176	40	215
337	37.1	211.4	13	3506.8	0.82711	4	1	176	40	215
338	32.4	192.6	10	1471	0.88353	4	1	176	40	215
339	26.1	211.9	16	5446	0.89173	4	1	176	40	215
340	29.6	211.6	12	1802.5	0.77539	4	1	176	40	215
341	10.9	209.5	16	2011.6	0.93964	4	1	176	40	215
342	20.1	213	15	1637.4	0.82434	4	1	176	40	215
343	33.6	205.2	10	1416.8	0.82678	4	1	176	40	215
344	1.8	176.9	12	1459.1	0.78233	4	1	176	40	215
345	35.6	178.9	19	1774.5	0.84692	4	1	176	40	215
346	6.5	209.4	12	935.26	0.79338	4	1	176	40	215
347	26.3	185.9	17	1353	0.81293	4	1	176	40	215
348	35.4	202.2	18	1801.5	0.82556	4	1	176	40	215
349	30.2	221.1	5	1782.2	0.98144	1	1	211	40	250
350	39	213.3	1	1653.5	0.89616	1	1	211	40	250
351	29.2	210.9	7	3120.1	0.85593	1	1	211	40	250
352	39	211	1	2016.4	0.80521	1	1	211	40	250
353	37.2	210.9	8	5087.8	0.80693	1	1	211	40	250
354	22.3	249	7	3671.1	0.76357	1	1	211	40	250
355	22.9	248.9	8	3181.1	0.83164	1	1	211	40	250
356	32.4	211.4	13	12254	0.84554	1	1	211	40	250
357	30.2	211.5	15	7452.5	0.82141	1	1	211	40	250
358	8.4	249.1	7	1220.1	0.77737	1	1	211	40	250
359	34.8	212.2	11	1880.5	0.78331	1	1	211	40	250
360	39	247	10	1484.2	0.77758	1	1	211	40	250
361	37.1	212.8	11	2870.3	0.86376	1	1	211	40	250
362	26.2	213	16	4598.3	0.89873	1	1	211	40	250
363	35.1	211.8	10	2614.1	0.8649	1	1	211	40	250
364	35.9	249	11	1504.8	0.78093	1	1	211	40	250
365	9.7	226.2	19	1914	0.76319	1	1	211	40	250
366	4.3	227.2	12	598.87	0.82252	1	1	211	40	250
367	23.8	230.6	21	2060.4	0.89403	1	1	211	40	250
368	18.3	236.7	13	1046.5	0.77382	1	1	211	40	250
369	16.9	212.2	11	1258.7	0.77931	1	1	211	40	250
370	30.2	221.1	5	1711.7	0.98353	2	1	211	40	250
371	29.3	211	9	4553.2	0.85454	2	1	211	40	250
372	22.8	248.9	8	3274.1	0.90012	2	1	211	40	250
373	32.2	211.3	10	3664.9	0.89141	2	1	211	40	250
374	39	213	8	2982.1	0.85454	2	1	211	40	250
375	36.3	211.1	10	5512.1	0.84779	2	1	211	40	250
376	33.6	211.6	13	7105.1	0.86305	2	1	211	40	250
377	39.1	213.4	4	2829.9	0.8168	2	1	211	40	250
378	8.4	249.1	7	1305.4	0.76213	2	1	211	40	250
379	39	247	10	1274.8	0.82101	2	1	211	40	250
380	29.1	211.2	13	7938.4	0.80375	2	1	211	40	250
381	37.3	212.9	10	2026.3	0.88932	2	1	211	40	250
382	26.4	213.1	16	3584.1	0.90671	2	1	211	40	250
383	29	239.5	8	1078.2	0.83262	2	1	211	40	250
384	19.3	215.8	19	2290.1	0.79776	2	1	211	40	250
385	26.6	211.2	10	1477.8	0.76458	2	1	211	40	250
386	35.9	249	11	1757.2	0.76725	2	1	211	40	250
387	1.7	239.7	7	902.1	0.81604	2	1	211	40	250
388	30	212.3	13	1378.7	0.78588	2	1	211	40	250
389	17	212.3	12	1232.7	0.75579	2	1	211	40	250
390	9.9	226.3	18	1436.4	0.9119	2	1	211	40	250
391	4.4	227.2	13	622.32	0.82883	2	1	211	40	250
392	24	227.9	10	826.45	0.80273	2	1	211	40	250
393	30.2	221.1	5	1711.7	0.98353	3	1	211	40	250
394	29.3	211	9	4553.2	0.85454	3	1	211	40	250
395	22.8	248.9	8	3274.1	0.90012	3	1	211	40	250
396	32.2	211.3	10	3664.9	0.89141	3	1	211	40	250
397	39	213	8	2982.1	0.85454	3	1	211	40	250
398	36.3	211.1	10	5512.1	0.84779	3	1	211	40	250
399	33.6	211.6	13	7105.1	0.86305	3	1	211	40	250
400	39.1	213.4	4	2829.9	0.8168	3	1	211	40	250
401	8.4	249.1	7	1305.4	0.76213	3	1	211	40	250
402	39	247	10	1274.8	0.82101	3	1	211	40	250
403	29.1	211.2	13	7938.4	0.80375	3	1	211	40	250
404	37.3	212.9	10	2026.3	0.88932	3	1	211	40	250
405	26.4	213.1	16	3584.1	0.90671	3	1	211	40	250
406	29	239.5	8	1078.2	0.83262	3	1	211	40	250
407	19.3	215.8	19	2290.1	0.79776	3	1	211	40	250
408	26.6	211.2	10	1477.8	0.76458	3	1	211	40	250
